INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('242565116', 'Thurston', 'Tumwater', 'WA', '98512', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '22', 'PUGET SOUND ENERGY INC', '53067010910', '-122.9131017', '47.0135926')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('177724788', 'Island', 'Camano Island', 'WA', '98282', '2014', 'FORD', 'C-MAX', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '10', 'BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY', '53029971700', '-122.5310901', '48.2192797')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('227518875', 'Clark', 'Vancouver', 'WA', '98686', '2023', 'POLESTAR', 'PS2', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '17', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040409', '-122.6483953', '45.7010427')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('152323314', 'King', 'Kent', 'WA', '98030', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029603', '-122.199755', '47.37483')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('230780392', 'Clark', 'Vancouver', 'WA', '98683', '2023', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041329', '-122.4853873', '45.6083347')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('213542696', 'King', 'Seattle', 'WA', '98199', '2022', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033005700', '-122.394185', '47.639195')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('348997015', 'Pierce', 'Puyallup', 'WA', '98374', '2017', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '107', '0', '2', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53053073129', '-122.275748', '47.1395924')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('230043047', 'Pierce', 'Lake Tapps', 'WA', '98391', '2023', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '31', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53053070307', '-122.183805', '47.18062')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('180314697', 'King', 'Kirkland', 'WA', '98034', '2011', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '73', '0', '45', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033021903', '-122.209285', '47.71124')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('326314649', 'King', 'Redmond', 'WA', '98052', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022606', '-122.12302', '47.67668')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('211223085', 'King', 'Bellevue', 'WA', '98004', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033023805', '-122.201905', '47.61385')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('204815453', 'Snohomish', 'Lynnwood', 'WA', '98087', '2022', 'FORD', 'MUSTANG MACH-E', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '21', 'PUGET SOUND ENERGY INC', '53061041703', '-122.2559465', '47.8656788')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('170362265', 'Kitsap', 'Port Orchard', 'WA', '98367', '2021', 'TOYOTA', 'RAV4 PRIME', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '42', '0', '26', 'PUGET SOUND ENERGY INC', '53035092101', '-122.6851642', '47.506453')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228263878', 'King', 'Seattle', 'WA', '98109', '2023', 'KIA', 'EV6', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033006701', '-122.34848', '47.632405')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('238687032', 'King', 'Redmond', 'WA', '98052', '2023', 'BMW', 'I4', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '45', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032321', '-122.12302', '47.67668')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('201998198', 'Snohomish', 'Marysville', 'WA', '98270', '2021', 'VOLKSWAGEN', 'ID.4', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '44', 'PUGET SOUND ENERGY INC', '53061052707', '-122.17673', '48.05542')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('193719046', 'King', 'Renton', 'WA', '98056', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025201', '-122.180505', '47.500055')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('237886127', 'King', 'Tukwila', 'WA', '98188', '2023', 'CHRYSLER', 'PACIFICA', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '32', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028200', '-122.29179', '47.43473')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228283856', 'King', 'Seatac', 'WA', '98148', '2023', 'POLESTAR', 'PS2', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '33', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028500', '-122.32806', '47.46155')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('200876707', 'Cowlitz', 'Kalama', 'WA', '98625', '2022', 'FORD', 'MUSTANG MACH-E', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '20', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY', '53015001601', '-122.839465', '46.009825')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('236391123', 'King', 'Newcastle', 'WA', '98056', '2023', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025001', '-122.180505', '47.500055')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('110213218', 'Clark', 'Battle Ground', 'WA', '98604', '2017', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '21', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040203', '-122.53218', '45.77945')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('209914946', 'King', 'Bellevue', 'WA', '98006', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024701', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('227260078', 'Pierce', 'South Hill', 'WA', '98374', '2023', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '25', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53053073123', '-122.275748', '47.1395924')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('141962936', 'Clark', 'Battle Ground', 'WA', '98604', '2015', 'CHEVROLET', 'VOLT', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '38', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040416', '-122.53218', '45.77945')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('189932053', 'King', 'Auburn', 'WA', '98092', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029602', '-122.1820969', '47.3198995')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('218274087', 'King', 'Seattle', 'WA', '98109', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033007002', '-122.34848', '47.632405')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('187502059', 'King', 'Seattle', 'WA', '98133', '2022', 'POLESTAR', 'PS2', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '46', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033000300', '-122.34584', '47.76726')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('229846375', 'King', 'Kenmore', 'WA', '98028', '2023', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '46', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022102', '-122.2504747', '47.7617128')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('3063588', 'King', 'Bellevue', 'WA', '98005', '2019', 'AUDI', 'E-TRON', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '204', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022805', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('213881426', 'King', 'Bellevue', 'WA', '98005', '2012', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '265', '59900', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022805', '-122.16085', '47.624515')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('197327266', 'King', 'Kent', 'WA', '98031', '2013', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '208', '69900', '47', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033029405', '-122.2012521', '47.3931814')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('217999701', 'King', 'Redmond', 'WA', '98052', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022606', '-122.12302', '47.67668')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('183080166', 'King', 'Seattle', 'WA', '98133', '2021', 'TOYOTA', 'RAV4 PRIME', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '42', '0', '32', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033000402', '-122.34584', '47.76726')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('196637591', 'Spokane', 'Spokane', 'WA', '99203', '2022', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '6', 'MODERN ELECTRIC WATER COMPANY', '53063004200', '-117.425265', '47.635365')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('235139187', 'King', 'Burien', 'WA', '98166', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '322', '0', '34', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033027902', '-122.34102', '47.46593')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('297203994', 'King', 'Sammamish', 'WA', '98029', '2019', 'PORSCHE', 'CAYENNE', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '13', '0', '5', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032222', '-121.999595', '47.547635')
